Wall time,Step,Value
1741292050.6505744,14400,-46.34968185424805
1741292061.1613717,15600,-55.775936126708984
1741292124.7882795,22800,-83.9068832397461
1741292167.4711933,27600,-99.59989929199219
1741292178.17841,28800,-95.66680145263672
1741292211.2005637,32000,-98.33892822265625
1741292233.466963,32400,-105.29731750488281
1741292244.3885553,33600,-97.71443939208984
1741292265.882509,36000,-91.02494812011719
1741292276.579574,37200,-93.98116302490234
1741292309.3111486,40800,-92.36719512939453
1741292320.318605,42000,-101.69166564941406
1741292439.7336483,55200,-68.92986297607422
1741292461.4345126,57600,-64.4476318359375
1741292538.5441515,64800,-53.18055725097656
1741292549.4337592,66000,-42.70529556274414
1741292560.354333,67200,-41.99931335449219
1741292582.0667999,69600,-34.155296325683594
1741292614.793459,73200,-34.51503372192383
1741292647.3376696,76800,-28.64490509033203
1741292679.9384885,80400,-16.348194122314453
1741292690.7475529,81600,-14.338539123535156
1741292701.571289,82800,-13.667099952697754
1741292712.4374607,84000,16.563522338867188
1741292734.147393,86400,-3.329134941101074
1741292744.9478786,87600,11.962310791015625
1741292755.7667356,88800,23.43879508972168
1741292766.5834634,90000,9.462401390075684
1741292788.4033458,92400,26.427074432373047
1741292799.216472,93600,21.222776412963867
1741292869.0143843,100800,39.033935546875
1741292890.7360368,103200,49.87435531616211
1741292901.7201319,104400,54.03983688354492
1741292923.3530762,106800,61.65787124633789
1741292955.9106612,110400,55.691741943359375
1741292999.1871917,115200,68.84200286865234
1741293107.6256082,127200,101.57533264160156
1741293119.7956996,128000,100.83293151855469
1741293145.387339,130800,110.55428314208984
1741293178.0207272,134400,105.42808532714844
1741293188.797097,135600,106.45796203613281
1741293210.420219,138000,119.40341186523438
1741293286.5583715,146400,118.48329162597656
1741293341.1370175,152400,131.18338012695312
1741293384.886633,157200,138.6674346923828
1741293395.768781,158400,135.04058837890625
1741293415.1264658,160000,140.6138916015625
1741293433.0630667,162000,145.5884552001953
1741293443.8323278,163200,142.94068908691406
1741293498.3970053,169200,141.12440490722656
1741293509.2829978,170400,149.65206909179688
1741293585.1144571,178800,149.71278381347656
1741293606.8053184,181200,148.99668884277344
1741293617.6146388,182400,159.49258422851562
1741293650.2242846,186000,155.5335235595703
1741293731.3953283,194400,153.12799072265625
1741293763.9771185,198000,157.1063995361328
1741293785.6343508,200400,165.3954620361328
1741293807.5504053,202800,172.5472412109375
1741293873.1923873,210000,164.4849853515625
1741293884.1191626,211200,163.11001586914062
1741293895.1268394,212400,170.57586669921875
1741293928.1865892,216000,175.49542236328125
1741293939.0336294,217200,175.85769653320312
1741293950.0487611,218400,167.34298706054688
1741293993.6139758,223200,185.0276336669922
1741294020.380283,225600,171.49070739746094
1741294031.2461038,226800,170.38868713378906
1741294042.05619,228000,176.13067626953125
1741294085.3063927,232800,175.90443420410156
1741294096.1763327,234000,166.95623779296875
1741294106.901104,235200,174.7655487060547
1741294139.5853817,238800,179.07899475097656
1741294183.3744102,243600,174.4376220703125
1741294215.9908834,247200,181.71604919433594
