Wall time,Step,Value
1745186284.9460964,42300,47.80860137939453
1745186308.6200573,49500,24.73344612121582
1745186313.5765088,51000,35.154937744140625
1745186392.3612423,71600,15.828267097473145
1745186407.6342523,76100,2.4446635246276855
1745186422.840661,80700,1.0078814029693604
1745186457.1219838,90900,1.7493765354156494
1745186516.2509916,105500,5.744890213012695
1745186591.5697258,127700,3.9351768493652344
1745186595.1181417,128800,12.806548118591309
1745186626.4866786,138300,3.7264227867126465
1745186643.9340408,143500,12.422295570373535
1745186673.039407,152200,8.151872634887695
1745186731.3216028,166800,6.462730407714844
1745186744.7205093,170900,35.039642333984375
1745186756.462467,174500,10.998005867004395
1745186761.7020524,176100,10.816171646118164
1745186774.3775313,179900,11.172178268432617
1745186780.0845544,181600,12.537361145019531
1745186913.2931752,219100,79.63513946533203
1745186920.017114,221100,30.933073043823242
1745187078.4565566,268700,86.63421630859375
1745187080.1093495,269200,47.7928466796875
1745187086.942064,271300,88.06037902832031
1745187100.341127,275400,53.822593688964844
1745187124.89874,282800,109.84546661376953
1745187161.0028903,293500,153.176025390625
1745187164.039378,294400,80.86532592773438
1745187168.9947128,295900,53.875484466552734
1745187171.9640694,296800,80.88291931152344
1745187198.9712994,301900,116.35493469238281
1745187302.8896112,333400,694.9741821289062
1745187310.0957456,335600,379.8330078125
1745187323.407021,339600,455.63507080078125
1745187355.8268206,349200,2819.850830078125
1745187363.941453,351600,2940.739013671875
1745187394.4378371,360700,113.33584594726562
1745187465.654677,381700,1754.1773681640625
1745187477.1309485,385100,93.62213134765625
1745187482.5137427,386700,810.5059814453125
1745187495.2605486,390500,2448.44970703125
1745187500.0292106,391900,244.11038208007812
1745187501.031144,392200,371.29876708984375
1745187560.232084,409900,158.96292114257812
1745187582.4911294,416600,4932.328125
1745187618.4935026,427400,5510.65869140625
1745187647.2142649,436000,628.0648193359375
1745187651.1736293,437200,3931.88671875
1745187671.2536643,443200,538.8089599609375
1745187675.044166,444300,701.369384765625
1745187686.82381,447800,7306.62109375
1745187720.9715784,457900,6574.9951171875
1745187799.7168984,481500,10056.0439453125
1745187889.8381956,508300,557.15576171875
1745187976.2503655,534100,484.6666259765625
1745187991.896736,538700,291.3668212890625
1745188009.236708,543800,282.8304443359375
1745188013.675362,545100,840.779541015625
1745188034.8265355,551300,655.7574462890625
1745188046.0966318,554600,331.227783203125
1745188068.9365268,561300,428.939208984375
1745188099.8523357,570500,15964.6796875
1745188172.1302845,591800,520.157958984375
1745188238.470298,608300,2327.134765625
1745188249.8467655,611700,2420.40625
1745188254.2484972,613000,3757.69677734375
1745188288.3286521,623200,8808.359375
1745188293.6381612,624800,22224.2109375
1745188312.3239822,630400,35064.765625
1745188340.8434212,638900,83471.8125
1745188370.0244136,647600,4530.958984375
1745188388.1815298,653000,6942.349609375
1745188406.4851236,658500,45308.63671875
1745188418.0418627,662000,13283.654296875
1745188485.3742294,682000,18972.30078125
1745188540.0193186,698100,4277.6201171875
1745188546.9348297,700100,32401.634765625
1745188580.3798594,710100,14417.751953125
1745188603.2318227,717000,11713.052734375
1745188627.0314777,724200,1710.176025390625
1745188647.724738,730500,1368.7984619140625
1745188714.262321,750400,9326.07421875
1745188774.464095,768700,1022.522216796875
1745188783.6292596,771500,2704.64501953125
1745188809.8716598,779400,6525.2421875
1745188843.022819,789500,642.621826171875
1745188871.5617063,798100,6335.62646484375
1745188880.3206232,800700,4956.28759765625
1745188893.4871678,804500,470.92340087890625
1745188958.2640686,823700,5692.88720703125
1745189003.3977156,837300,240.8399200439453
1745189059.5130646,854200,589.0601806640625
1745189144.845943,879900,4790.33203125
1745189146.8094277,880500,815.7050170898438
1745189168.191513,886900,304.67816162109375
1745189181.7954175,891000,334.39202880859375
1745189193.4878814,894500,534.9613037109375
1745189203.5516512,897500,666.78759765625
1745189223.6121953,900300,1182.2352294921875
1745189231.7933958,902700,268.0868225097656
1745189232.4710946,902900,3838.19921875
1745189247.523595,907400,1772.117431640625
1745189250.9551055,908400,382.4040832519531
1745189265.9183004,912800,3205.72119140625
1745189326.9886906,930900,602.0548095703125
1745189358.8849897,940300,233.27664184570312
1745189392.4430325,950300,337.6318054199219
1745189405.5260947,954200,705.1019897460938
1745189417.5787346,957800,833.01953125
1745189428.2777562,961000,161.0758056640625
1745189491.4061446,979800,1473.6177978515625
1745189547.0260317,996300,169.08294677734375
1745189560.6797612,1000400,925.6912841796875
1745189561.0063233,1000500,305.7213439941406
1745189588.4869153,1008800,405.32440185546875
1745189598.6747556,1011800,502.3215637207031
1745189607.787411,1014500,55.67377853393555
1745189615.430652,1016800,159.74835205078125
1745189626.0091574,1020000,69.99159240722656
1745189633.9932644,1022400,55.433841705322266
1745189636.065119,1023000,78.55255889892578
1745189664.809594,1031400,424.74798583984375
1745189674.1703365,1034100,178.10519409179688
1745189684.6888537,1037200,318.837890625
1745189708.6472876,1044200,76.6556167602539
1745189760.4490194,1059300,88.73064422607422
1745189778.4857795,1064600,77.2650146484375
1745189795.3188314,1069600,53.58671569824219
1745189799.6986392,1070900,515.8829345703125
1745189814.2137737,1075200,169.61822509765625
1745189819.9555566,1076900,232.1982421875
1745189834.5549803,1081200,56.024864196777344
1745189862.4492779,1089400,599.4883422851562
1745189863.1401668,1089600,123.5759506225586
1745189884.0387945,1095800,54.25061798095703
1745189889.841765,1097500,96.50323486328125
1745189990.86779,1127400,25.350706100463867
1745190023.064149,1136900,158.70315551757812
1745190056.5851052,1146900,60.241851806640625
1745190094.79417,1158200,192.129638671875
1745190115.9558444,1164500,69.50525665283203
1745190269.1164412,1207000,290.6037902832031
1745190285.3508718,1211800,213.92059326171875
1745190339.828445,1227800,77.95414733886719
1745190356.4664514,1232700,23.494539260864258
1745190438.0019946,1256700,69.56787109375
1745190450.8143892,1260500,124.10844421386719
1745190465.667236,1264900,36.79951477050781
1745190466.3428037,1265100,25.9339656829834
1745190491.9718163,1272700,22.589427947998047
1745190571.2405818,1295900,19.581989288330078
1745190637.3924303,1315200,9.895249366760254
1745190638.7575288,1315600,10.539985656738281
1745190652.0512834,1319500,152.9688720703125
1745190773.5225656,1355500,23.502418518066406
1745190801.9888327,1363900,20.709423065185547
1745190812.2780902,1366900,239.08660888671875
1745190847.7894778,1377300,16.424476623535156
1745190857.2985702,1380100,91.85155487060547
1745190882.0819054,1387400,50.355411529541016
1745190888.620797,1389300,83.48035430908203
1745190890.3334355,1389800,51.56903839111328
1745190942.5591161,1405300,89.19052124023438
1745190958.263381,1410000,98.46707153320312
1745190999.31001,1422200,118.38529205322266
1745191002.3971748,1423100,168.3931121826172
1745191024.8606157,1429700,7.212468147277832
1745191072.6209748,1443900,214.32217407226562
1745191078.559951,1445700,94.49034118652344
1745191098.181149,1451600,45.568115234375
1745191127.5089664,1460500,32.55339050292969
1745191129.78442,1461200,283.7156066894531
1745191217.1133246,1487400,146.878662109375
1745191224.5470018,1489600,48.554969787597656
1745191258.585002,1499600,26.42416000366211
1745191305.2064655,1510200,178.1204071044922
1745191309.6637638,1511500,22.936962127685547
1745191362.8619153,1527000,55.73482131958008
1745191378.5837164,1531600,106.16946411132812
1745191380.3077257,1532100,427.3072814941406
1745191398.81296,1537500,208.45510864257812
1745191419.7183423,1543600,264.6712646484375
1745191481.792968,1562200,86.45838928222656
1745191560.4615154,1586100,25.997360229492188
1745191570.0011451,1588900,53.350807189941406
1745191774.7209456,1649200,51.26463317871094
1745191825.9059968,1664300,28.360103607177734
1745191974.9983766,1708500,201.5949249267578
1745191986.0143738,1711700,95.58524322509766
1745191990.8267677,1713100,324.6579895019531
1745191991.8537753,1713400,34.05215835571289
1745192000.0808785,1715800,81.72978973388672
1745192013.7572048,1719800,148.63279724121094
1745192073.1470652,1737100,9.080708503723145
1745192075.5778735,1737800,47.05535888671875
1745192122.3427942,1751400,55.717987060546875
1745192167.107521,1764500,15.615898132324219
1745192223.7594085,1781400,95.3916015625
1745192246.7494638,1788300,299.59320068359375
1745192268.8714797,1794800,280.51007080078125
1745192280.5735607,1798200,137.74264526367188
1745192384.0904155,1825600,55.91613006591797
1745192423.7316904,1837200,196.72789001464844
1745192426.4646258,1838000,56.90450668334961
1745192427.8229637,1838400,372.4821472167969
1745192429.1728783,1838800,10.169973373413086
1745192520.2207477,1865600,38.670841217041016
1745192546.0148737,1873200,274.9303283691406
1745192639.1584156,1901000,174.1376953125
1745192641.1889915,1901600,58.211708068847656
1745192646.236262,1903100,14.698991775512695
1745192651.279187,1904600,14.157268524169922
1745192688.2832975,1915500,28.901575088500977
1745192756.657232,1936000,13.813529968261719
1745192758.0099428,1936400,37.12461853027344
1745192791.1198316,1946000,74.20620727539062
1745192829.2707217,1957000,112.96391296386719
1745192848.7664194,1962800,24.150775909423828
1745192890.9179769,1975200,85.45819854736328
1745192906.1711493,1979700,84.33802032470703
1745192930.2331336,1986800,29.48308563232422
1745193006.6616716,2009200,10.492570877075195
1745193034.1172206,2017300,420.8910827636719
1745193060.4431372,2025000,126.17707824707031
1745193228.3290555,2074400,39.09522247314453
1745193257.0432568,2082900,22.57029151916504
1745193270.1447778,2086900,70.21343231201172
1745193279.4111502,2089700,31.50054931640625
1745193285.948207,2091700,50.208351135253906
1745193327.6507862,2101100,96.9825439453125
1745193354.9157426,2109200,35.775474548339844
1745193397.6258512,2121900,64.3780517578125
1745193401.3840246,2123000,22.458099365234375
1745193408.5421655,2125100,18.253904342651367
1745193420.7968469,2128700,67.03701782226562
1745193426.2082329,2130300,159.9825897216797
1745193452.30623,2138000,160.46322631835938
1745193498.6323583,2151800,115.95899963378906
1745193513.6794937,2156200,244.5171356201172
1745193636.7272046,2192700,64.71484375
1745193767.9029143,2231400,58.20387268066406
1745193801.8634682,2241300,51.975067138671875
1745193850.6596844,2255800,21.37859535217285
1745193875.3665814,2263100,384.7335205078125
1745193984.9055734,2295300,187.78036499023438
1745194003.1043737,2300700,101.62174987792969
1745194108.8196619,2332200,22.485319137573242
1745194120.6412542,2335700,88.23676300048828
1745194195.657891,2358100,38.65057373046875
1745194221.734977,2365700,306.0567932128906
1745194222.0792317,2365800,56.44944763183594
1745194253.9169369,2375100,63.747947692871094
1745194284.684324,2384000,63.25187683105469
1745194563.6951418,2462900,28.044475555419922
1745194595.0648155,2472000,33.90932846069336
1745194596.4432585,2472400,24.75638198852539
1745194602.990464,2474300,20.13654899597168
1745194673.435908,2495500,62.607479095458984
1745194678.0055857,2496900,245.3741912841797
1745194691.0639348,2500900,31.64919662475586
1745194714.1223233,2507900,73.487060546875
1745194719.1085184,2509400,46.51314926147461
1745194730.0173063,2512600,169.70562744140625
1745194732.4285686,2513300,70.0196533203125
1745194751.802017,2518900,51.703643798828125
1745194770.0554829,2524200,32.28705596923828
1745194791.3000178,2530400,31.692604064941406
1745194811.4983714,2536300,14.224496841430664
1745194858.6411304,2550000,493.55615234375
1745194925.146732,2569500,113.8588638305664
1745194995.539938,2590000,13.756534576416016
1745195013.540986,2595400,113.68555450439453
1745195017.5254598,2596600,27.174842834472656
1745195031.791731,2600800,48.41328430175781
1745195086.552869,2616800,596.58837890625
1745195090.6985774,2618000,48.27304458618164
1745195204.5430453,2651400,69.23155212402344
1745195218.0234337,2655400,309.0279846191406
1745195242.7708354,2662800,384.8371887207031
1745195257.8222127,2667200,185.0601348876953
1745195333.9928162,2689700,62.960514068603516
