Wall time,Step,Value
1745190369.28791,9728,3360.42919921875
1745190398.8892832,24576,2872.5537109375
1745190409.374269,32256,3813.474365234375
1745190412.9636967,32768,1416.1358642578125
1745190438.987279,46080,1608.802001953125
1745190448.960365,53248,1478.8052978515625
1745190451.762226,55296,2241.631103515625
1745190466.4962273,66048,2690.4677734375
1745190502.4324336,84480,1954.244873046875
1745190508.2570748,88576,89.98828125
1745190522.274627,98304,1334.787353515625
1745190530.9428613,104448,2654.52001953125
1745190550.0556405,117760,1926.3095703125
1745190561.0291126,125440,1504.525634765625
1745190571.9751663,133120,2347.58642578125
1745190588.8277466,144896,2035.8857421875
1745190591.0468547,146432,2796.7177734375
1745190626.3100276,163840,1041.452880859375
1745190660.2779331,187904,1142.18603515625
1745190675.1851153,198144,1985.284423828125
1745190686.737449,206336,1893.4293212890625
1745190696.0385494,212992,724.526611328125
1745190711.4664168,224256,2112.281494140625
1745190731.8566425,238592,1063.675048828125
1745190739.1491694,243712,2608.1875
1745190743.628029,246784,849.619140625
1745190775.6600296,261632,3941.470703125
1745190792.4607358,273408,1142.3699951171875
1745190796.2203166,275968,844.078125
1745190797.7075963,276992,1062.5308837890625
1745190809.3506835,285184,1534.677001953125
1745190813.4618373,288256,3310.726318359375
1745190835.3487577,304640,1356.3538818359375
1745190836.7389224,305664,1396.690673828125
1745190865.1004941,326656,5122.83984375
1745190869.2567358,329728,843.337646484375
1745190869.9692307,330240,5227.41796875
1745190879.6244967,337408,3847.726318359375
1745190891.4188144,346112,657.4677734375
1745190923.5235162,369664,6786.33984375
1745190953.3458738,391680,6445.6923828125
1745190960.9913058,397312,13029.421875
1745190985.4740076,412160,284.2503662109375
1745191028.5882597,439296,15771.3837890625
1745191034.821117,443904,42.53623580932617
1745191048.998577,454144,418.64501953125
1745191090.1624422,482816,6253.333984375
1745191133.1056714,512000,522.8323974609375
1745191144.9865491,520192,438.52166748046875
1745191150.0700915,523776,846.5619506835938
1745191152.9845974,525824,9959.15625
1745191160.8853438,531456,401.57098388671875
1745191174.8453822,541184,2177.072265625
1745191185.930298,548864,5045.1298828125
1745191190.2812865,551936,863.3425903320312
1745191213.6089203,568320,387.922607421875
1745191215.0688,569344,790.0057373046875
1745191224.9318254,576512,990.7086791992188
1745191230.0037484,580096,2318.15283203125
1745191243.7313015,589824,684.1602783203125
1745191244.4245965,590336,759.4668579101562
1745191253.173786,596480,5257.21337890625
1745191260.3205097,601600,13055.796875
1745191261.7356234,602624,12435.4580078125
1745191267.3294413,606720,77.61829376220703
1745191301.6444883,624128,18176.513671875
1745191325.6829906,641536,184.56434631347656
1745191327.0842276,642560,437.6175231933594
1745191329.134425,644096,89.04287719726562
1745191331.922991,646144,467.18145751953125
1745191336.1202612,649216,10810.7119140625
1745191338.915004,651264,334.83135986328125
1745191376.6954138,678912,118.25157165527344
1745191390.8191428,689152,9804.05078125
1745191413.0466225,704512,6640.99072265625
1745191413.825245,705024,486.1698913574219
1745191444.7476614,726016,7776.23876953125
1745191474.7157235,746496,10314.978515625
1745191475.4943342,747008,162.64578247070312
1745191502.672023,765440,660.3660888671875
1745191508.7697034,769536,5702.830078125
1745191514.7859344,773632,473.765380859375
1745191517.0541737,775168,2073.0244140625
1745191543.6887312,793088,327.3913879394531
1745191545.9411252,794624,7447.8056640625
1745191556.6088378,801792,2265.26171875
1745191558.8525627,803328,1022.4375
1745191571.765216,812032,65.33758544921875
1745191580.0099766,817664,3230.49169921875
1745191603.3445785,833536,984.0606689453125
1745191609.235197,837632,5759.6103515625
1745191635.684607,855552,474.30859375
1745191647.0036097,863232,6278.3310546875
1745191659.9766262,871936,50.8834228515625
1745191661.4886055,872960,686.348876953125
1745191677.468368,876544,76.11066436767578
1745191727.3234913,910336,1108.493408203125
1745191780.4908483,946176,900.9332885742188
1745191790.5939062,952832,6845.83203125
1745191796.0010858,956416,4665.87646484375
1745191820.3827338,972800,30.15536117553711
1745191822.5945976,974336,1515.4305419921875
1745191827.9095657,977920,952.2278442382812
1745191851.2006605,993792,1720.39501953125
1745191866.4053855,1004032,658.6508178710938
1745191867.167914,1004544,3796.83251953125
1745191880.1340241,1013760,1311.8004150390625
1745191943.5400755,1060352,218.9576416015625
1745191949.92677,1064960,436.6891784667969
1745191956.9996238,1070080,123.86576843261719
1745191964.811069,1075712,460.7740173339844
1745192042.5077007,1131520,127.78376770019531
1745192064.006505,1146880,12.953563690185547
1745192121.5714307,1187840,34.90361022949219
1745192160.679728,1208320,289.7890930175781
1745192185.6110322,1226240,7.842717170715332
1745192215.22666,1247744,26.873146057128906
1745192218.7454607,1250304,24.076568603515625
1745192227.9062226,1256960,254.35888671875
1745192233.5458965,1261056,91.14889526367188
1745192235.665378,1262592,15444.279296875
1745192249.7023754,1272832,16.456823348999023
1745192262.283992,1282048,12028.1298828125
1745192272.123925,1289216,11187.654296875
1745192273.537212,1290240,18050.9765625
1745192281.2533062,1295872,21.19556999206543
1745192314.2726676,1319936,25.563915252685547
1745192314.9780204,1320448,16630.849609375
1745192329.8895447,1331200,9343.1455078125
1745192349.6789198,1345536,13934.19140625
1745192355.3348567,1349632,17.209457397460938
1745192361.0035477,1353728,11449.416015625
1745192390.186183,1374720,363.2632751464844
1745192396.7680852,1379328,619.9790649414062
1745192407.6884065,1387008,837.9548950195312
1745192414.3614385,1391616,320.2034912109375
1745192426.7997923,1400320,106.02720642089844
1745192431.2282727,1403392,771.55810546875
1745192440.9725363,1410048,7873.1103515625
1745192441.6980336,1410560,559.4818115234375
1745192442.4082372,1411072,161.5882568359375
1745192449.861077,1416192,7290.14453125
1745192452.1562681,1417728,653.0260009765625
1745192464.8098552,1426432,308.2667236328125
1745192485.0095809,1440256,8264.5322265625
1745192501.5992277,1451520,177.04891967773438
1745192509.055158,1456640,1452.901611328125
1745192521.684036,1465344,8787.2568359375
1745192566.5913477,1496064,741.8175659179688
1745192589.6439557,1511936,2860.87255859375
1745192591.9081726,1513472,12512.8828125
1745192597.1807885,1517056,7219.876953125
1745192605.467935,1522688,2151.996826171875
1745192651.43175,1553920,293.7655029296875
1745192688.6951158,1579008,82.9066162109375
1745192689.4544368,1579520,4079.53759765625
1745192703.677174,1589248,7470.88818359375
1745192704.4172773,1589760,862.5966186523438
1745192705.1714506,1590272,4603.39697265625
1745192715.7949855,1597440,6588.50390625
1745192716.568044,1597952,72.13636779785156
1745192735.524998,1610752,5709.8037109375
1745192756.7407525,1625088,6080.03759765625
1745192770.857224,1634816,2162.1142578125
1745192776.2084656,1638400,1398.363525390625
1745192789.872274,1647616,6552.6875
1745192792.0057228,1649152,12428.798828125
1745192808.0544403,1659904,7047.52490234375
1745192826.410943,1672192,1364.98193359375
1745192828.6969724,1673728,1200.2239990234375
1745192857.6569262,1693184,178.41818237304688
1745192883.4680011,1710592,116.5848388671875
1745192895.6487305,1718784,4680.21630859375
1745192932.4016352,1743360,26.157814025878906
1745192975.2137475,1772544,5360.4423828125
1745192991.7876,1783808,537.1577758789062
1745192992.5398984,1784320,96.75211334228516
1745192997.7865965,1787904,1394.1016845703125
1745193004.6768594,1792512,894.9269409179688
1745193024.3716686,1805824,983.51513671875
1745193054.578406,1826304,176.82725524902344
1745193056.8700166,1827840,9146.79296875
1745193080.1917303,1843712,759.4742431640625
1745193089.989987,1850368,1409.1033935546875
1745193092.2520802,1851904,6130.4287109375
1745193120.664807,1871360,403.3994140625
1745193122.8792803,1872896,1395.2547607421875
1745193124.383486,1873920,357.84454345703125
1745193125.8763034,1874944,586.5598754882812
1745193128.124046,1876480,512.637939453125
1745193131.1280146,1878528,76.8087158203125
1745193133.35466,1880064,1176.5784912109375
1745193147.5170844,1889792,623.36474609375
1745193163.8088973,1901056,6554.3916015625
1745193200.2289536,1926144,5705.92724609375
1745193215.7285476,1936896,7323.419921875
1745193264.4520175,1970688,6183.7978515625
1745193265.8740952,1971712,7201.5908203125
1745193279.7657697,1981440,7066.36328125
1745193303.8668087,1998336,9257.6640625
1745193310.391382,2002944,8421.3896484375
1745193313.331248,2004992,835.9542236328125
1745193317.7410893,2008064,6521.6611328125
1745193326.6709542,2014208,150.53659057617188
1745193328.8866343,2015744,953.44580078125
1745193357.369963,2035712,714.1792602539062
1745193384.5278845,2054656,7223.79296875
1745193386.0131464,2055680,8307.5986328125
1745193392.6866598,2060288,933.9777221679688
1745193400.8181188,2065920,616.73779296875
1745193405.210909,2068992,14020.8486328125
1745193410.3574307,2072576,9234.494140625
1745193437.550455,2091520,1007.577392578125
1745193456.0923312,2104320,318.0022277832031
1745193460.5658994,2107392,6010.84521484375
1745193464.9578397,2110464,464.2927551269531
1745193467.197439,2112000,10311.484375
1745193483.6797965,2123264,4218.8623046875
1745193509.9018435,2141184,9283.048828125
1745193518.2216918,2146816,4392.1455078125
1745193544.5480554,2164736,1467.3802490234375
1745193567.3043547,2180096,203.92767333984375
1745193612.408233,2211328,85.796142578125
1745193619.9149017,2216448,1080.478759765625
1745193670.9931574,2250752,1006.7267456054688
1745193706.5845802,2275328,7429.5107421875
1745193714.7201118,2280960,369.67681884765625
1745193769.1903713,2317312,3268.510498046875
1745193776.8624835,2322432,4631.15283203125
1745193779.9086099,2324480,6061.8525390625
1745193798.9120977,2337280,93.58460998535156
1745193833.3298347,2360320,1154.6416015625
1745193835.6054628,2361856,9039.6123046875
1745193863.492561,2380800,7415.31591796875
1745193891.4289236,2399744,427.52911376953125
1745193904.8394952,2401792,67.88059997558594
1745193906.3481436,2402816,3455.930419921875
1745193910.8481722,2405888,266.61517333984375
