Wall time,Step,Value
1745190369.3908234,9728,2667.790771484375
1745190399.6127217,24576,1544.193115234375
1745190410.4108615,32256,2411.906494140625
1745190413.753035,32768,1348.9122314453125
1745190440.2444923,46080,1410.103515625
1745190450.6231153,53248,1667.549072265625
1745190453.5627959,55296,1829.021240234375
1745190469.1969876,66048,1679.061279296875
1745190506.1150749,84480,2141.5517578125
1745190511.9471524,88576,1615.34814453125
1745190525.8547587,98304,1285.4979248046875
1745190534.7114944,104448,3310.68798828125
1745190553.863061,117760,2611.098876953125
1745190564.7866554,125440,1359.022216796875
1745190575.7098563,133120,1521.0186767578125
1745190592.5895743,144896,1434.96875
1745190594.813285,146432,2269.359375
1745190630.3051953,163840,341.59600830078125
1745190665.220168,187904,1084.9149169921875
1745190680.5620477,198144,3374.57666015625
1745190692.6618202,206336,431.7431640625
1745190702.6396148,212992,184.22750854492188
1745190718.9359286,224256,1252.9022216796875
1745190739.4464722,238592,1312.404541015625
1745190746.8809237,243712,3440.70361328125
1745190751.43359,246784,615.3604736328125
1745190783.7587273,261632,5044.57958984375
1745190800.4619386,273408,817.605224609375
1745190804.0777066,275968,1206.7442626953125
1745190805.49496,276992,1421.3192138671875
1745190816.8892426,285184,1348.964111328125
1745190821.1645336,288256,2862.39794921875
1745190844.2488842,304640,627.5460205078125
1745190845.6866179,305664,951.6646118164062
1745190875.7477653,326656,3464.90771484375
1745190880.1335342,329728,502.1942138671875
1745190880.8918939,330240,7858.9404296875
1745190891.021219,337408,4804.17626953125
1745190903.5294378,346112,8975.8447265625
1745190937.3290362,369664,8320.794921875
1745190968.6831672,391680,2828.303466796875
1745190976.582847,397312,4840.814453125
1745191001.4457831,412160,184.43385314941406
1745191046.5681129,439296,6112.39404296875
1745191053.3457813,443904,763.8638916015625
1745191068.2007282,454144,167.77381896972656
1745191108.606896,482816,9180.4599609375
1745191149.5798504,512000,302.5695495605469
1745191161.0893366,520192,455.8087158203125
1745191166.0925498,523776,178.88638305664062
1745191168.9666288,525824,8755.900390625
1745191176.8629863,531456,128.3554229736328
1745191190.5699124,541184,85.15415954589844
1745191201.3446398,548864,8343.7158203125
1745191205.582828,551936,73.29148864746094
1745191228.4348567,568320,302.43145751953125
1745191229.8589149,569344,152.67135620117188
1745191239.751922,576512,289.39678955078125
1745191244.7144034,580096,4892.232421875
1745191258.2611096,589824,68.94632720947266
1745191258.9616044,590336,50.6959228515625
1745191267.5096605,596480,16791.404296875
1745191274.71372,601600,7756.5068359375
1745191276.1585402,602624,12392.861328125
1745191281.992318,606720,209.87168884277344
1745191317.6066666,624128,9173.005859375
1745191343.0536916,641536,513.56689453125
1745191344.557674,642560,549.5446166992188
1745191346.7590077,644096,156.26400756835938
1745191349.764447,646144,312.14630126953125
1745191354.165665,649216,10302.83984375
1745191357.0747337,651264,665.106689453125
1745191397.1896229,678912,122.31816101074219
1745191411.8229737,689152,4528.23779296875
1745191433.1308808,704512,7660.89404296875
1745191433.8332472,705024,238.9462432861328
1745191463.1189675,726016,14941.38671875
1745191491.642124,746496,11769.65234375
1745191492.3456213,747008,96.23837280273438
1745191518.1156375,765440,39.26417541503906
1745191523.876346,769536,8851.5234375
1745191529.6283379,773632,152.28102111816406
1745191531.7850204,775168,8.122618675231934
1745191557.0018673,793088,49.657981872558594
1745191559.1888092,794624,10879.7607421875
1745191569.3267941,801792,6487.53466796875
1745191571.4898243,803328,226.47059631347656
1745191583.7665384,812032,17.148225784301758
1745191591.707466,817664,4749.419921875
1745191614.081914,833536,29.28158950805664
1745191619.9102676,837632,8654.5390625
1745191645.3245633,855552,19.172103881835938
1745191656.2659333,863232,8871.4462890625
1745191668.6730332,871936,316.1587219238281
1745191670.169613,872960,226.69390869140625
1745191685.6556468,876544,197.38450622558594
1745191733.781451,910336,266.91339111328125
1745191785.6011517,946176,249.80441284179688
1745191795.2265275,952832,9969.4736328125
1745191800.441321,956416,10433.802734375
1745191824.2777781,972800,131.56968688964844
1745191826.477002,974336,59.68670654296875
1745191831.6190536,977920,113.41411590576172
1745191854.624101,993792,14082.15234375
1745191869.432621,1004032,51.89065933227539
1745191870.193512,1004544,8550.6904296875
1745191883.5530145,1013760,68.67715454101562
1745191951.7755969,1060352,98.60956573486328
1745191958.512317,1064960,237.458251953125
1745191966.0153673,1070080,82.30457305908203
1745191974.3452685,1075712,175.63499450683594
1745192056.5643454,1131520,77.36676788330078
1745192079.2076783,1146880,151.98789978027344
1745192139.2473457,1187840,114.74940490722656
1745192179.5617242,1208320,238.38771057128906
1745192206.0605087,1226240,183.92588806152344
1745192238.0346282,1247744,267.2928466796875
1745192241.8698645,1250304,392.30078125
1745192251.7789445,1256960,125.33071899414062
1745192257.769241,1261056,478.2000732421875
1745192260.0450814,1262592,5326.5546875
1745192275.0486116,1272832,389.9583740234375
1745192288.4358492,1282048,4322.7138671875
1745192298.8441513,1289216,6494.42626953125
1745192300.3579924,1290240,9215.5986328125
1745192308.5412056,1295872,246.9387969970703
1745192343.5570776,1319936,126.14017486572266
1745192344.3448298,1320448,7497.04833984375
1745192360.2842357,1331200,6027.14306640625
1745192381.608871,1345536,7485.55078125
1745192387.7158232,1349632,47.30455017089844
1745192393.8480427,1353728,5758.60595703125
1745192425.3612993,1374720,62.678688049316406
1745192432.1931145,1379328,81.63101959228516
1745192443.5486655,1387008,185.65151977539062
1745192450.4548047,1391616,63.52143478393555
