Wall time,Step,Value
1745186032.3059995,6000,11.569538116455078
1745186089.2729807,22800,25.181446075439453
1745186175.2959764,49200,149.02975463867188
1745186199.8672278,57600,23.62704849243164
1745186203.4336586,58800,21.28374481201172
1745186252.0056038,75600,34.45931625366211
1745186255.4830902,76800,167.38565063476562
1745186279.7035773,81600,36.489105224609375
1745186293.3716214,86400,198.38763427734375
1745186314.2653177,93600,207.52719116210938
1745186331.0648766,99600,60.253448486328125
1745186355.342527,108000,240.39610290527344
1745186390.0455759,120000,285.4482421875
1745186404.0683174,124800,280.4918518066406
1745186417.9261487,129600,88.5389404296875
1745186466.9067044,146400,259.5831298828125
1745186501.4723258,154800,310.5307312011719
1745186508.6422312,157200,24.844566345214844
1745186557.7430243,174000,34.099395751953125
1745186568.1493304,177600,829.3463745117188
1745186602.6750886,189600,363.62518310546875
1745186613.033716,193200,26.673980712890625
1745186620.0825253,195600,37.10833740234375
1745186626.9890864,198000,424.48486328125
1745186655.0786319,207600,656.701171875
1745186722.0391488,230400,39.27882385253906
1745186764.0685613,244800,332.0101013183594
1745186771.2369673,247200,29.22480010986328
1745186799.4654746,256800,1363.301025390625
1745186865.9403512,276000,349.9424133300781
1745186918.1668386,294000,542.7088012695312
1745186921.6631289,295200,25.23581314086914
1745186966.4369435,310800,24.535696029663086
1745186969.9015355,312000,35.65360641479492
1745187011.767813,326400,427.9681396484375
1745187022.1002507,330000,364.68585205078125
1745187049.9943593,339600,579.503662109375
1745187060.4431198,343200,264.55145263671875
1745187095.7236109,355200,24.688678741455078
1745187169.5636785,380400,343.6180419921875
1745187180.1148746,384000,47.923240661621094
1745187190.719204,387600,347.21490478515625
1745187284.8227067,416400,90.222900390625
1745187326.97978,430800,24.52419662475586
1745187348.2118618,438000,28.405414581298828
1745187355.205958,440400,121.71028137207031
1745187397.7482672,454800,354.82794189453125
1745187425.8364596,464400,307.2233581542969
1745187439.7016823,469200,66.84327697753906
1745187446.6213741,471600,363.1794128417969
1745187481.9445355,483600,606.4231567382812
1745187488.9964864,486000,36.68019104003906
1745187527.474427,499200,170.960693359375
1745187552.174549,507600,184.97128295898438
1745187601.1852822,524400,26.874900817871094
1745187604.7338188,525600,453.71112060546875
1745187611.8023221,528000,254.57070922851562
1745187636.4271483,536400,352.85015869140625
1745187688.9796417,554400,30.59547996520996
1745187703.09304,559200,158.29856872558594
1745187734.6479394,570000,183.77725219726562
1745187738.2081084,571200,219.17880249023438
1745187755.8087852,577200,896.0968017578125
1745187759.3281252,578400,38.61573791503906
1745187780.5869615,585600,185.1435546875
1745187862.247536,613200,23.920066833496094
1745187879.7988558,615600,27.496116638183594
1745187883.2698033,616800,420.522705078125
1745187886.8006177,618000,882.129150390625
1745187897.3348184,621600,1835.3153076171875
1745187904.3864102,624000,386.88409423828125
1745187954.3675418,640800,302.8788757324219
